image,class,config,psnr,ssim,mse,rmse,mae,ambe,ncc,uqi,delta_e,enh_brightness,enh_contrast,enh_entropy,enh_eme,enh_avg_gradient,enh_laplacian_var,enh_colorfulness,enh_edge_density,enh_michelson,orig_brightness,orig_contrast,orig_entropy,orig_eme,orig_avg_gradient,orig_laplacian_var,orig_colorfulness,orig_edge_density,orig_michelson,cii,entropy_gain,sharpness_gain,eme_gain,colorfulness_gain
hp_04.png,helicobacter_pylori,upsample:hu_wbi_literal,29.8597,0.9309,58.2758,7.6339,5.4907,1.788,0.9719,0.971,2.3465,40.6376,31.1195,6.0189,25.2874,24.4274,139.439,35.6442,0.5554,0.9808,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,0.9894,-0.108,1.3569,0.4792,0.9954
hp_04.png,helicobacter_pylori,upsample:bilinear,27.4412,0.9108,101.4971,10.0746,7.2829,3.1453,0.9652,0.9565,3.1008,45.5709,35.2454,6.1866,26.5065,27.2167,145.6109,40.1894,1.503,0.9831,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1206,0.0597,1.5118,0.5023,1.1223
hp_04.png,helicobacter_pylori,upsample:bicubic,27.2954,0.9007,105.0768,10.2507,7.4275,3.2239,0.9637,0.955,3.1281,45.6495,35.2247,6.2088,26.6661,28.4076,181.7968,40.225,2.2141,0.9831,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.12,0.0819,1.578,0.5053,1.1233
hp_04.png,helicobacter_pylori,upsample:lanczos4,27.3141,0.9029,104.6464,10.2297,7.4165,3.2593,0.9638,0.9552,3.1226,45.6849,35.1863,6.2221,26.662,28.0839,181.9666,40.2008,1.8967,0.9831,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1187,0.0952,1.56,0.5052,1.1226
hp_04.png,helicobacter_pylori,upsample:nearest,27.7862,0.9028,93.7421,9.6821,7.0796,3.0481,0.967,0.9594,2.9999,45.4737,34.9163,6.1879,26.2978,27.8387,220.3347,39.9432,2.0691,0.9829,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1101,0.061,1.5464,0.4983,1.1154
hp_04.png,helicobacter_pylori,upsample:none,27.8384,0.9017,92.4519,9.6152,7.0238,2.7154,0.9664,0.9595,2.9752,45.141,34.8248,6.1931,26.4857,27.9796,223.4101,39.7872,2.124,0.9829,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1072,0.0662,1.5542,0.5019,1.1111
hp_04.png,helicobacter_pylori,sr:none,26.5184,0.8322,125.3326,11.1952,8.4801,3.0591,0.9526,0.9452,3.5975,45.4847,34.8946,6.6281,59.0925,31.6626,194.7671,39.4619,3.3707,0.9835,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1095,0.5012,1.7588,1.1197,1.102
hp_04.png,helicobacter_pylori,sr:lanczos_detail,25.6393,0.7328,153.152,12.3755,9.394,3.1796,0.9414,0.9332,4.0193,45.6051,35.1338,6.6729,33.8751,38.0853,723.9645,39.8242,10.7285,0.9837,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1171,0.546,2.1156,0.6419,1.1121
hp_04.png,helicobacter_pylori,sr:ibp,25.3978,0.7007,161.8607,12.7224,9.6728,3.312,0.938,0.9296,4.1693,45.7376,35.1656,6.6732,34.8769,38.1326,1067.4553,39.9272,10.6155,0.9837,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1181,0.5463,2.1182,0.6609,1.115
hp_04.png,helicobacter_pylori,sr:unsharp_sr,26.1055,0.7855,137.6317,11.7317,8.9456,3.2719,0.9482,0.9401,3.8174,45.6975,35.0208,6.6905,62.526,35.2357,354.0534,39.6503,7.0374,1.0,42.4256,31.4519,6.1269,52.7731,18.0025,71.3616,35.8096,0.0168,1.0,1.1135,0.5636,1.9573,1.1848,1.1073
hp_05.png,helicobacter_pylori,PAPER,27.2383,0.8943,105.0724,10.2505,7.4458,3.2308,0.9585,0.9491,3.1144,44.1844,33.1233,6.1383,26.3129,28.0889,164.0776,39.4366,1.7715,0.9823,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1255,0.0902,1.5777,0.4966,1.1223
hp_05.png,helicobacter_pylori,space:yiq,25.7892,0.883,168.9989,13.0,9.2284,7.2412,0.9665,0.934,3.2028,48.1947,36.1532,6.1233,55.003,28.7254,175.8551,34.3256,1.6129,0.9836,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2285,0.0752,1.6134,1.0381,0.9769
hp_05.png,helicobacter_pylori,space:ycrcb,25.695,0.8851,172.7664,13.1441,9.3408,7.471,0.9667,0.9331,3.275,48.4246,36.2057,6.1025,25.8962,28.7578,178.2287,34.3118,1.7548,0.9836,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2303,0.0544,1.6152,0.4887,0.9765
hp_05.png,helicobacter_pylori,space:lab,25.9807,0.8856,161.6616,12.7146,8.9001,7.148,0.9698,0.9371,3.2253,48.1015,36.2294,6.2033,24.8929,29.9873,196.0504,35.7025,3.2242,0.9839,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2311,0.1552,1.6843,0.4698,1.0161
hp_05.png,helicobacter_pylori,space:hsi,25.1625,0.8973,171.7916,13.1069,9.1219,6.871,0.9604,0.9308,3.6995,47.8246,35.8295,6.1725,26.1432,27.9441,166.2914,42.4681,1.12,0.9837,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2175,0.1244,1.5695,0.4934,1.2086
hp_05.png,helicobacter_pylori,contrast:clahe_sk,20.5627,0.5418,487.5756,22.0811,18.9224,11.4347,0.8603,0.8145,8.5769,52.3883,36.7985,6.9241,39.6988,47.6173,684.2229,43.9486,13.1119,0.9548,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2504,0.876,2.6745,0.7492,1.2507
hp_05.png,helicobacter_pylori,contrast:he,21.3201,0.6652,409.256,20.2301,17.0529,17.0434,0.9738,0.8927,7.8528,57.9969,37.2617,6.9146,49.4316,34.4865,559.119,46.0431,5.4062,0.9841,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.2662,0.8665,1.937,0.9329,1.3103
hp_05.png,helicobacter_pylori,contrast:bbhe,22.7484,0.6681,300.5773,17.3372,13.3748,9.6858,0.947,0.8924,5.5299,50.6393,38.7043,6.7752,22.8704,35.8293,347.0424,45.5396,10.3622,0.9542,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.3152,0.7271,2.0124,0.4316,1.296
hp_05.png,helicobacter_pylori,contrast:dsihe,22.6592,0.6397,306.7403,17.514,13.8076,8.5436,0.9311,0.8838,5.6772,49.4972,38.2851,6.7134,21.1999,36.7299,391.1606,44.9887,11.1084,0.9398,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.3009,0.6653,2.063,0.4001,1.2803
hp_05.png,helicobacter_pylori,contrast:agcwd,26.1323,0.7866,136.1394,11.6679,9.6478,7.1369,0.95,0.9297,4.1416,33.8167,27.1242,5.4022,17.1233,21.9673,132.9458,31.7015,1.1169,0.8879,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,0.9217,-0.6459,1.2338,0.3232,0.9022
hp_05.png,helicobacter_pylori,contrast:msr,25.3355,0.7452,163.2694,12.7777,9.4321,6.7105,0.9541,0.9317,4.3441,47.664,34.4467,6.8331,46.9486,34.9049,306.768,41.1635,6.4697,1.0,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1705,0.785,1.9605,0.886,1.1715
hp_05.png,helicobacter_pylori,contrast:stretch,24.4773,0.8928,200.6528,14.1652,11.6033,10.7732,0.9983,0.9382,4.5582,51.7268,38.4164,6.1231,53.3035,23.6549,129.5114,45.8766,0.2808,1.0,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.3054,0.075,1.3286,1.006,1.3056
hp_05.png,helicobacter_pylori,upsample:hu_wbi_literal,29.8811,0.9296,56.7898,7.5359,5.4526,1.6032,0.9685,0.9677,2.3085,39.3503,29.1936,5.9535,25.0378,24.6092,139.8397,35.0623,0.502,0.9798,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,0.992,-0.0946,1.3822,0.4725,0.9978
hp_05.png,helicobacter_pylori,upsample:bilinear,27.3844,0.9076,101.5562,10.0775,7.3005,3.1549,0.9599,0.9507,3.0804,44.1085,33.1084,6.1199,26.1193,27.47,147.7446,39.3954,1.4038,0.9823,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.125,0.0718,1.5429,0.4929,1.1212
hp_05.png,helicobacter_pylori,upsample:bicubic,27.3056,0.8969,103.5766,10.1773,7.4035,3.2752,0.9594,0.9499,3.0962,44.2287,33.1187,6.1452,26.3567,28.6944,183.0955,39.462,2.2522,0.9823,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1254,0.0971,1.6117,0.4974,1.1231
hp_05.png,helicobacter_pylori,upsample:lanczos4,27.2889,0.8991,104.0334,10.1997,7.4198,3.3592,0.9592,0.9497,3.0982,44.3127,33.0788,6.1602,26.431,28.3446,183.9233,39.4484,1.9531,0.9823,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.124,0.1121,1.592,0.4988,1.1227
hp_05.png,helicobacter_pylori,upsample:nearest,27.7762,0.899,92.782,9.6323,7.0645,3.0681,0.9628,0.9546,2.9695,44.0217,32.8107,6.1279,26.1222,28.1571,224.7807,39.1699,1.7715,0.9821,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1149,0.0798,1.5815,0.493,1.1147
hp_05.png,helicobacter_pylori,upsample:none,27.9953,0.8992,88.0464,9.3833,6.898,2.6187,0.9635,0.9562,2.9318,43.5722,32.7254,6.1422,26.3057,28.2286,226.1517,38.9644,1.9424,0.9821,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.112,0.0941,1.5855,0.4965,1.1089
hp_05.png,helicobacter_pylori,sr:none,26.5273,0.8301,123.5395,11.1148,8.4411,3.0166,0.9462,0.9385,3.5442,43.9701,32.7186,6.5719,59.716,32.0867,198.247,38.6832,3.9307,0.9828,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1118,0.5238,1.8022,1.127,1.1009
hp_05.png,helicobacter_pylori,sr:lanczos_detail,25.6149,0.7275,152.3076,12.3413,9.3758,3.1368,0.9331,0.9246,3.9727,44.0903,32.9881,6.6274,33.6478,38.678,735.7119,39.0848,11.0382,0.9831,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.121,0.5793,2.1724,0.635,1.1123
hp_05.png,helicobacter_pylori,sr:ibp,25.3728,0.6955,161.1335,12.6938,9.6496,3.2713,0.9293,0.9204,4.1198,44.2248,33.0283,6.6283,34.5133,38.6862,1083.3899,39.1819,11.0031,0.9831,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1223,0.5802,2.1729,0.6514,1.1151
hp_05.png,helicobacter_pylori,sr:unsharp_sr,26.0949,0.7813,136.4637,11.6818,8.9279,3.2339,0.9409,0.9326,3.7716,44.1875,32.8616,6.6389,62.4068,35.8033,360.6874,38.8883,7.8629,1.0,40.9535,29.4286,6.0481,52.9866,17.8041,70.9527,35.1382,0.0214,1.0,1.1167,0.5908,2.011,1.1778,1.1067
polyp_01.png,polyp,PAPER,27.8919,0.917,82.0924,9.0605,6.5943,4.3027,0.9676,0.9464,2.9318,37.089,28.318,5.7923,25.5433,19.0806,66.414,38.4685,0.0122,0.9789,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1865,-0.0545,1.3855,0.4866,1.1906
polyp_01.png,polyp,space:yiq,26.5447,0.9092,143.2147,11.9672,8.5645,7.4512,0.9732,0.9229,2.9217,40.2374,30.8182,5.835,25.2112,19.7797,44.9924,31.3857,0.0,0.981,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.2912,-0.0118,1.4363,0.4803,0.9714
polyp_01.png,polyp,space:ycrcb,26.4272,0.9088,147.0243,12.1254,8.711,7.6561,0.9734,0.9216,2.9972,40.4424,30.8843,5.8426,26.2216,19.79,45.6799,31.4394,0.0,0.981,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.294,-0.0042,1.437,0.4995,0.9731
polyp_01.png,polyp,space:lab,26.4306,0.915,147.0356,12.1258,8.5251,7.7216,0.9775,0.9227,3.0415,40.5079,31.2051,6.0077,24.5126,20.6677,47.1928,32.9498,0.0,0.9813,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.3074,0.1609,1.5007,0.467,1.0198
polyp_01.png,polyp,space:hsi,25.7713,0.9122,134.6334,11.6032,8.1725,6.8602,0.9691,0.9246,3.4581,39.6464,30.4016,5.8851,25.3196,19.8916,59.1696,41.1552,0.0,0.9808,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.2738,0.0383,1.4444,0.4824,1.2738
polyp_01.png,polyp,contrast:clahe_sk,20.9587,0.5929,407.4808,20.1862,17.2552,12.8129,0.8815,0.8022,8.0032,45.5991,31.8212,6.7102,54.397,32.8354,342.377,44.2871,3.3661,0.964,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.3333,0.8634,2.3843,1.0363,1.3707
polyp_01.png,polyp,contrast:he,20.6441,0.6873,433.4591,20.8197,18.3776,18.3566,0.981,0.8538,8.4665,51.1428,32.0731,6.7018,49.4258,25.6211,428.8554,45.9237,0.1526,0.9813,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.3438,0.855,1.8604,0.9416,1.4214
polyp_01.png,polyp,contrast:bbhe,22.9152,0.7381,261.8539,16.1819,11.9478,9.3489,0.9535,0.8707,4.8517,42.1352,33.8383,6.447,20.7332,25.1566,126.9494,45.3065,2.7527,0.9469,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.4178,0.6002,1.8267,0.395,1.4023
polyp_01.png,polyp,contrast:dsihe,22.9859,0.7162,257.8167,16.0567,11.9742,8.5352,0.9426,0.8674,4.8808,41.3214,33.5179,6.4304,20.5695,25.5394,138.9193,44.7923,3.8162,0.9474,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.4043,0.5836,1.8545,0.3919,1.3864
polyp_01.png,polyp,contrast:agcwd,27.0213,0.8223,100.2165,10.0108,8.1811,6.2943,0.9455,0.9218,4.0241,26.492,22.1404,5.2873,18.0048,14.9989,34.8925,29.3145,0.087,0.8864,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,0.9276,-0.5595,1.0891,0.343,0.9073
polyp_01.png,polyp,contrast:msr,25.0635,0.7598,159.0857,12.6129,9.6297,7.6562,0.9503,0.9099,4.5231,40.4425,29.411,6.6224,48.7508,25.9695,172.0376,40.4637,0.6119,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.2323,0.7756,1.8857,0.9287,1.2524
polyp_01.png,polyp,contrast:stretch,23.6424,0.8892,219.5733,14.818,12.158,11.3594,0.9975,0.9054,4.8965,44.1456,33.1755,5.9849,52.7991,18.005,80.3355,44.9244,0.029,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.39,0.1381,1.3074,1.0059,1.3905
polyp_01.png,polyp,upsample:hu_wbi_literal,31.7709,0.9438,33.6847,5.8039,4.3404,0.0516,0.9725,0.9716,2.0543,32.7346,24.868,5.5805,24.6275,16.5073,52.7323,33.8804,0.029,0.9756,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.0419,-0.2663,1.1986,0.4692,1.0486
polyp_01.png,polyp,upsample:bilinear,28.0121,0.922,79.7829,8.9321,6.4713,4.1681,0.9684,0.9477,2.8797,36.9544,28.3057,5.7586,25.4481,18.9038,61.4083,38.4228,0.029,0.9787,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.186,-0.0882,1.3727,0.4848,1.1892
polyp_01.png,polyp,upsample:bicubic,27.9307,0.9208,81.1475,9.0082,6.5559,4.3666,0.9685,0.9473,2.9275,37.1529,28.2867,5.7911,25.4648,19.0772,67.2483,38.5059,0.032,0.9787,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1852,-0.0557,1.3852,0.4851,1.1918
polyp_01.png,polyp,upsample:lanczos4,27.9053,0.9219,81.6882,9.0382,6.5762,4.4217,0.9682,0.947,2.9325,37.208,28.2601,5.8171,25.6268,19.0058,68.1935,38.4844,0.0107,0.9787,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1841,-0.0297,1.3801,0.4882,1.1911
polyp_01.png,polyp,upsample:nearest,28.2913,0.9126,74.6822,8.6419,6.4004,4.1216,0.9705,0.9509,2.8436,36.9079,28.1169,5.9644,55.3194,19.1462,82.8883,38.0893,0.032,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1781,0.1176,1.3903,1.0539,1.1789
polyp_01.png,polyp,upsample:none,28.6844,0.9232,68.1767,8.2569,6.1202,3.7028,0.9709,0.954,2.7534,36.489,27.8396,5.7731,25.528,18.8122,79.97,37.8565,0.0351,0.9785,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1664,-0.0737,1.366,0.4863,1.1717
polyp_01.png,polyp,sr:none,27.3587,0.868,92.9516,9.6411,7.2704,4.1193,0.9552,0.9371,3.2111,36.9056,27.906,6.3497,58.3559,22.7352,101.8047,37.8702,0.0443,0.9796,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1692,0.5029,1.6509,1.1117,1.1721
polyp_01.png,polyp,sr:lanczos_detail,26.805,0.7942,105.5546,10.274,7.8145,4.1929,0.9475,0.9285,3.485,36.9792,28.0662,6.4365,67.9931,25.4292,443.9167,38.1242,0.1648,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1759,0.5897,1.8465,1.2953,1.18
polyp_01.png,polyp,sr:ibp,26.5142,0.7544,112.9529,10.6279,8.129,4.316,0.9432,0.9236,3.6358,37.1022,28.1173,6.4449,76.8441,25.8814,704.9003,38.2394,0.2411,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1781,0.5981,1.8793,1.4639,1.1836
polyp_01.png,polyp,sr:unsharp_sr,27.0942,0.837,98.8135,9.9405,7.5683,4.3314,0.9526,0.9336,3.3598,37.1176,27.9589,6.4087,60.3058,24.1749,187.5679,38.013,0.0443,1.0,32.7863,23.8673,5.8468,52.4918,13.7717,49.9046,32.3089,0.029,1.0,1.1714,0.5619,1.7554,1.1489,1.1765
polyp_02.png,polyp,PAPER,28.1776,0.9051,76.6605,8.7556,6.5066,4.2952,0.9709,0.951,2.8589,37.1981,28.4148,5.9321,55.4638,19.1985,68.5928,38.2883,0.0275,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1773,0.0729,1.4113,1.0499,1.1787
polyp_02.png,polyp,space:yiq,26.6499,0.9052,140.0893,11.8359,8.6787,7.6532,0.9759,0.9266,2.9432,40.5561,30.8902,5.834,55.3995,19.558,44.8819,31.5982,0.061,0.9806,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.2798,-0.0252,1.4377,1.0487,0.9728
polyp_02.png,polyp,space:ycrcb,26.5446,0.907,143.3395,11.9724,8.8104,7.8817,0.9766,0.9258,3.0641,40.7846,30.9424,5.801,25.2964,19.5434,45.8125,31.5361,0.0519,0.9806,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.282,-0.0582,1.4367,0.4789,0.9708
polyp_02.png,polyp,space:lab,26.6326,0.9144,140.7704,11.8647,8.5249,7.76,0.9809,0.9276,3.0224,40.6629,31.3223,6.0846,25.4421,20.6102,48.148,33.033,0.0641,0.9811,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.2977,0.2254,1.5151,0.4816,1.0169
polyp_02.png,polyp,space:hsi,25.9496,0.902,128.8706,11.3521,8.2387,6.9276,0.9723,0.9295,3.482,39.8305,30.4699,5.9704,55.682,19.8462,61.0462,41.0167,0.0549,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.2624,0.1112,1.4589,1.054,1.2627
polyp_02.png,polyp,contrast:clahe_sk,21.0372,0.5858,399.6226,19.9906,16.9544,12.719,0.8799,0.8058,7.9143,45.6219,31.5463,6.7256,52.3339,33.2023,364.2797,44.0189,3.2974,0.964,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.307,0.8664,2.4408,0.9907,1.3551
polyp_02.png,polyp,contrast:he,20.6522,0.6869,431.7889,20.7795,18.3834,18.362,0.9813,0.8561,8.514,51.2649,32.2273,6.7116,54.1951,25.3076,441.6766,45.9846,0.174,0.9815,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.3352,0.8524,1.8604,1.0259,1.4156
polyp_02.png,polyp,contrast:bbhe,22.9945,0.7369,257.4659,16.0457,11.803,9.1982,0.9534,0.8737,4.8333,42.1011,33.9555,6.4837,22.2922,24.7449,130.4517,45.2088,2.565,0.9474,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.4068,0.6245,1.819,0.422,1.3918
polyp_02.png,polyp,contrast:dsihe,23.0329,0.7154,255.3601,15.98,11.8787,8.431,0.9425,0.8699,4.8617,41.3339,33.6647,6.4287,20.5833,25.0501,140.0669,44.7607,3.2822,0.9474,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.3948,0.5695,1.8415,0.3896,1.378
polyp_02.png,polyp,contrast:agcwd,27.0608,0.819,98.8931,9.9445,8.1137,6.2198,0.9471,0.9241,4.005,26.6831,22.3934,5.2558,17.9699,14.6665,35.311,29.5506,0.0656,0.8851,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,0.9278,-0.6034,1.0782,0.3402,0.9097
polyp_02.png,polyp,contrast:msr,24.3886,0.7442,185.465,13.6186,10.5349,8.7101,0.9508,0.9019,4.9642,41.613,30.2744,6.6588,51.6843,26.5585,188.5464,41.5221,0.6256,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.2543,0.7996,1.9524,0.9784,1.2783
polyp_02.png,polyp,contrast:stretch,23.2735,0.8855,239.4764,15.475,12.6489,11.8561,0.9975,0.8999,5.0941,44.759,33.8769,6.0113,53.1672,18.0023,80.884,45.6205,0.0443,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.4036,0.1521,1.3234,1.0064,1.4044
polyp_02.png,polyp,upsample:hu_wbi_literal,32.0855,0.9305,31.3651,5.6005,4.1868,0.1398,0.9746,0.974,1.9482,32.7631,24.9621,5.7328,54.508,16.7324,55.037,33.6655,0.0336,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.0342,-0.1264,1.23,1.0318,1.0364
polyp_02.png,polyp,upsample:bilinear,28.263,0.9094,75.1389,8.6683,6.4312,4.2139,0.9717,0.9518,2.8487,37.1168,28.4427,5.9193,55.3372,19.0388,64.05,38.3396,0.0198,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1784,0.0601,1.3996,1.0475,1.1803
polyp_02.png,polyp,upsample:bicubic,28.1749,0.8944,76.7549,8.761,6.5692,4.3089,0.9713,0.951,2.8603,37.2118,28.4729,5.9656,55.2585,19.2414,70.1197,38.4085,0.0183,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1797,0.1064,1.4145,1.046,1.1824
polyp_02.png,polyp,upsample:lanczos4,28.1781,0.8968,76.6728,8.7563,6.5666,4.3548,0.9714,0.9512,2.861,37.2577,28.4309,5.9748,55.4435,19.1455,71.2725,38.3777,0.0305,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1779,0.1156,1.4074,1.0495,1.1815
polyp_02.png,polyp,upsample:nearest,28.532,0.8969,70.7003,8.4083,6.3511,4.1178,0.9728,0.9544,2.7489,37.0207,28.2199,5.9559,55.2594,19.0266,85.6602,38.1025,0.032,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1692,0.0967,1.3987,1.046,1.173
polyp_02.png,polyp,upsample:none,28.9539,0.9113,64.0258,8.0016,6.0287,3.7418,0.9738,0.9578,2.6755,36.6447,27.9624,5.9146,55.2317,18.9563,84.1816,37.7071,0.0198,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1585,0.0554,1.3935,1.0455,1.1608
polyp_02.png,polyp,sr:none,27.7287,0.8719,85.3397,9.2379,6.9876,4.1504,0.9602,0.9434,3.0998,37.0533,27.9328,6.3319,60.235,22.5955,103.5822,37.8264,0.1205,0.9794,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1573,0.4727,1.661,1.1402,1.1645
polyp_02.png,polyp,sr:lanczos_detail,27.1087,0.7948,98.291,9.9142,7.5504,4.2241,0.9521,0.9345,3.3839,37.127,28.0803,6.4203,66.2248,25.3919,448.4941,38.0853,0.3357,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1634,0.5611,1.8666,1.2536,1.1725
polyp_02.png,polyp,sr:ibp,26.788,0.7543,105.8394,10.2878,7.8683,4.3431,0.9478,0.9296,3.5414,37.246,28.1399,6.4314,72.8105,25.8549,714.3334,38.2,0.354,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1659,0.5722,1.9006,1.3783,1.176
polyp_02.png,polyp,sr:unsharp_sr,27.4289,0.8407,91.246,9.5523,7.28,4.3403,0.9575,0.9398,3.2663,37.2432,28.003,6.3939,61.3813,24.1142,191.9094,37.9581,0.1404,1.0,32.9029,24.136,5.8592,52.827,13.6033,49.8776,32.4832,0.0259,1.0,1.1602,0.5347,1.7727,1.1619,1.1685
polyp_03.png,polyp,PAPER,28.2344,0.9089,75.0847,8.6651,6.498,4.5807,0.976,0.9514,2.9324,35.8805,28.3398,5.9597,56.1582,19.2402,68.6144,38.0132,0.0595,1.0,31.2998,23.6556,5.8699,52.9883,13.8845,50.0224,31.7059,0.0198,1.0,1.198,0.0898,1.3857,1.0598,1.1989
